train_number,journey_date,current_station,next_station,station_sequence,current_departure_delay,previous_departure_delay,delay_change,next_station_sequence,scheduled_travel_time,route_progress,stations_remaining,historical_station_delay,historical_train_delay,scheduled_departure_hour,target_arrival_delay,day_of_week
12919,2026-09-09,PTKC,MSKT,214,203.0,195.0,8.0,218,41,0.9106382978723404,21,183.14285714285714,120.62857142857143,12.5,195.0,2
12919,2026-09-09,MSKT,JAT,218,200.0,203.0,-3.0,228,82,0.9276595744680851,17,186.07692307692307,120.62857142857143,13.166666666666666,201.0,2
12919,2026-09-09,JAT,RMJK,228,209.0,200.0,9.0,232,49,0.9702127659574468,7,204.42857142857142,120.62857142857143,14.583333333333334,257.0,2
12919,2026-09-09,RMJK,MCTM,232,257.0,209.0,48.0,233,24,0.9872340425531915,3,231.57142857142858,120.62857142857143,15.35,249.0,2
12919,2026-09-09,MCTM,CRWL,233,250.0,257.0,-7.0,234,15,0.9914893617021276,2,219.33333333333334,120.62857142857143,15.75,255.0,2
12919,2026-09-09,CRWL,SVDK,234,255.0,250.0,5.0,235,32,0.9957446808510638,1,237.78571428571428,120.62857142857143,16.0,245.0,2
12919,2026-09-10,INDB,DWX,7,6.0,0.0,6.0,13,46,0.029787234042553193,228,5.133333333333334,122.06030855539971,12.25,14.0,3
12919,2026-09-10,DWX,UJN,13,14.0,6.0,8.0,19,54,0.05531914893617021,222,5.933333333333334,122.06030855539971,12.883333333333333,0.0,3
12919,2026-09-10,UJN,MKC,19,14.0,14.0,0.0,24,50,0.08085106382978724,216,-1.1333333333333333,122.06030855539971,14.0,14.0,3
12919,2026-09-10,MKC,BCH,24,15.0,14.0,1.0,26,16,0.10212765957446808,211,7.533333333333333,122.06030855539971,14.6,16.0,3
12919,2026-09-10,BCH,AKD,26,16.0,15.0,1.0,30,28,0.11063829787234042,209,10.2,122.06030855539971,14.883333333333333,11.0,3
12919,2026-09-10,AKD,SJP,30,12.0,16.0,-4.0,32,13,0.1276595744680851,205,5.666666666666667,122.06030855539971,15.333333333333334,13.0,3
12919,2026-09-10,SJP,KPP,32,12.0,12.0,0.0,34,15,0.13617021276595745,203,7.133333333333334,122.06030855539971,15.566666666666666,11.0,3
12919,2026-09-10,KPP,SEH,34,11.0,12.0,-1.0,38,23,0.14468085106382977,201,5.466666666666667,122.06030855539971,15.8,12.0,3
12919,2026-09-10,SEH,SHRN,38,14.0,11.0,3.0,42,43,0.16170212765957448,197,8.733333333333333,122.06030855539971,16.183333333333334,0.0,3
12919,2026-09-10,SHRN,BPL,42,8.0,14.0,-6.0,43,27,0.17872340425531916,193,0.4666666666666667,122.06030855539971,16.916666666666668,20.0,3
12919,2026-09-10,BPL,NSZ,43,45.0,8.0,37.0,44,22,0.1829787234042553,192,23.866666666666667,122.06030855539971,17.5,43.0,3
12919,2026-09-10,NSZ,BHS,44,56.0,45.0,11.0,50,23,0.18723404255319148,191,46.0,122.06030855539971,17.733333333333334,76.0,3
12919,2026-09-10,BHS,BAQ,50,76.0,56.0,20.0,55,26,0.2127659574468085,185,86.21428571428571,122.06030855539971,18.116666666666667,83.0,3
12919,2026-09-10,BAQ,BINA,55,83.0,76.0,7.0,61,59,0.23404255319148937,180,101.42857142857143,122.06030855539971,18.55,67.0,3
12919,2026-09-10,BINA,LAR,61,65.0,83.0,-18.0,68,44,0.25957446808510637,174,93.14285714285714,122.06030855539971,19.583333333333332,73.0,3
12919,2026-09-10,LAR,BAB,68,73.0,65.0,8.0,77,40,0.28936170212765955,167,111.35714285714286,122.06030855539971,20.266666666666666,77.0,3
12919,2026-09-10,BAB,VGLJ,77,76.0,73.0,3.0,80,36,0.3276595744680851,158,112.53333333333333,122.06030855539971,20.933333333333334,65.0,3
12919,2026-09-10,VGLJ,DAA,80,57.0,76.0,-19.0,82,29,0.3404255319148936,155,108.0,122.06030855539971,21.633333333333333,73.0,3
12919,2026-09-10,DAA,DBA,82,73.0,57.0,16.0,85,23,0.34893617021276596,153,112.66666666666667,122.06030855539971,22.016666666666666,75.0,3
12919,2026-09-10,DBA,GWL,85,77.0,73.0,4.0,91,32,0.3617021276595745,150,118.33333333333333,122.06030855539971,22.4,84.0,3
12919,2026-09-10,GWL,MRA,91,82.0,77.0,5.0,97,31,0.3872340425531915,144,130.86666666666667,122.06030855539971,22.933333333333334,83.0,3
12919,2026-09-10,MRA,DHO,97,83.0,82.0,1.0,101,43,0.4127659574468085,138,132.86666666666667,122.06030855539971,23.45,69.0,3
12919,2026-09-10,DHO,AGC,101,69.0,83.0,-14.0,105,32,0.4297872340425532,134,119.0,122.06030855539971,0.16666666666666666,83.0,3
12919,2026-09-10,AGC,MTJ,105,83.0,69.0,14.0,113,43,0.44680851063829785,130,131.26666666666668,122.06030855539971,0.75,84.0,3
12919,2026-09-10,MTJ,KSV,113,84.0,83.0,1.0,118,29,0.4808510638297872,122,134.46666666666667,122.06030855539971,1.4166666666666667,85.0,3
12919,2026-09-10,KSV,PWL,118,86.0,84.0,2.0,123,66,0.502127659574468,117,141.8,122.06030855539971,1.9,60.0,3
12919,2026-09-10,PWL,BVH,123,61.0,86.0,-25.0,125,18,0.5234042553191489,112,112.0,122.06030855539971,3.0,68.0,3
12919,2026-09-10,NZM,NDLS,131,83.0,83.0,0.0,135,27,0.5574468085106383,104,141.06666666666666,122.06030855539971,3.8333333333333335,77.0,3
12919,2026-09-10,NDLS,SNP,135,85.0,83.0,2.0,146,55,0.574468085106383,100,140.33333333333334,122.06030855539971,4.5,105.0,3
12919,2026-09-10,SNP,PNP,146,106.0,85.0,21.0,153,30,0.6212765957446809,89,163.06666666666666,122.06030855539971,5.2,165.0,3
12919,2026-09-10,PNP,KUN,153,177.0,106.0,71.0,158,24,0.6510638297872341,82,197.73333333333332,122.06030855539971,5.7,181.0,3
12919,2026-09-10,KUN,KKDE,158,201.0,177.0,24.0,163,26,0.6723404255319149,77,200.86666666666667,122.06030855539971,6.1,201.0,3
12919,2026-09-10,KKDE,UMB,163,209.0,201.0,8.0,169,60,0.6936170212765957,72,208.33333333333334,122.06030855539971,6.533333333333333,271.0,3
12919,2026-09-10,UMB,SIR,169,279.0,209.0,70.0,175,38,0.7191489361702128,66,202.13333333333333,122.06030855539971,7.583333333333333,287.0,3
12919,2026-09-10,SIR,KNN,175,336.0,279.0,57.0,177,17,0.7446808510638298,60,218.66666666666666,122.06030855539971,8.166666666666666,336.0,3
12919,2026-09-10,KNN,LDH,177,375.0,336.0,39.0,184,75,0.7531914893617021,58,227.21428571428572,122.06030855539971,8.45,360.0,3
12919,2026-09-10,LDH,JRC,184,364.0,375.0,-11.0,191,53,0.7829787234042553,51,182.26666666666668,122.06030855539971,9.833333333333334,371.0,3
12919,2026-09-10,JRC,DZA,191,371.0,364.0,7.0,204,68,0.8127659574468085,44,192.4,122.06030855539971,10.6,370.0,3
12919,2026-09-10,DZA,MEX,204,370.0,371.0,-1.0,207,17,0.8680851063829788,31,175.8,122.06030855539971,11.716666666666667,372.0,3
12919,2026-09-10,MEX,PTKC,207,372.0,370.0,2.0,214,29,0.8808510638297873,28,177.0,122.06030855539971,12.0,381.0,3
12919,2026-09-10,JAT,RMJK,228,361.0,361.0,0.0,232,49,0.9702127659574468,7,204.2,122.06030855539971,14.583333333333334,378.0,3
12919,2026-09-10,RMJK,MCTM,232,378.0,361.0,17.0,233,24,0.9872340425531915,3,233.26666666666668,122.06030855539971,15.35,371.0,3
12919,2026-09-10,MCTM,CRWL,233,371.0,378.0,-7.0,234,15,0.9914893617021276,2,226.75,122.06030855539971,15.75,373.0,3
12919,2026-09-10,CRWL,SVDK,234,372.0,371.0,1.0,235,32,0.9957446808510638,1,238.93333333333334,122.06030855539971,16.0,369.0,3
12002,2026-09-11,MTJ,AGC,23,17.0,0.0,17.0,31,31,0.24468085106382978,71,12.11111111111111,14.282828282828282,7.333333333333333,20.0,4
12002,2026-09-11,AGC,DHO,31,20.0,17.0,3.0,35,49,0.32978723404255317,63,18.7,14.282828282828282,7.916666666666667,10.0,4
12002,2026-09-11,DHO,MRA,35,11.0,20.0,-9.0,39,18,0.3723404255319149,59,10.6,14.282828282828282,8.666666666666666,14.0,4
12002,2026-09-11,MRA,GWL,39,14.0,11.0,3.0,45,26,0.4148936170212766,55,15.9,14.282828282828282,8.966666666666667,17.0,4
12002,2026-09-11,GWL,VGLJ,45,17.0,14.0,3.0,56,82,0.4787234042553192,49,17.3,14.282828282828282,9.466666666666667,9.0,4
12002,2026-09-11,VGLJ,LAR,56,10.0,17.0,-7.0,68,57,0.5957446808510638,38,10.7,14.282828282828282,10.833333333333334,40.0,4
12002,2026-09-11,LAR,BINA,68,45.0,10.0,35.0,75,58,0.723404255319149,26,20.9,14.282828282828282,11.716666666666667,32.0,4
12002,2026-09-11,BINA,BPL,75,33.0,45.0,-12.0,93,92,0.7978723404255319,19,10.1,14.282828282828282,12.7,31.0,4
12002,2026-09-11,BPL,RKMP,93,35.0,33.0,2.0,94,28,0.9893617021276596,1,16.3,14.282828282828282,14.25,22.0,4
12919,2026-09-11,INDB,DWX,7,4.0,1.0,3.0,13,46,0.029787234042553193,228,5.1875,123.42236842105264,12.25,1.0,4
12919,2026-09-11,DWX,UJN,13,1.0,4.0,-3.0,19,54,0.05531914893617021,222,6.4375,123.42236842105264,12.883333333333333,-9.0,4
12919,2026-09-11,UJN,MKC,19,14.0,1.0,13.0,24,50,0.08085106382978724,216,-1.0625,123.42236842105264,14.0,14.0,4
12919,2026-09-11,MKC,BCH,24,16.0,14.0,2.0,26,16,0.10212765957446808,211,7.9375,123.42236842105264,14.6,17.0,4
12919,2026-09-11,BCH,AKD,26,17.0,16.0,1.0,30,28,0.11063829787234042,209,10.5625,123.42236842105264,14.883333333333333,12.0,4
12919,2026-09-11,AKD,SJP,30,13.0,17.0,-4.0,32,13,0.1276595744680851,205,6.0,123.42236842105264,15.333333333333334,13.0,4
12919,2026-09-11,SJP,KPP,32,13.0,13.0,0.0,34,15,0.13617021276595745,203,7.5,123.42236842105264,15.566666666666666,11.0,4
12919,2026-09-11,KPP,SEH,34,12.0,13.0,-1.0,38,23,0.14468085106382977,201,5.8125,123.42236842105264,15.8,12.0,4
12919,2026-09-11,SEH,SHRN,38,14.0,12.0,2.0,42,43,0.16170212765957448,197,8.9375,123.42236842105264,16.183333333333334,-3.0,4
12919,2026-09-11,SHRN,BPL,42,26.0,14.0,12.0,43,27,0.17872340425531916,193,0.4375,123.42236842105264,16.916666666666668,31.0,4
12919,2026-09-11,BPL,NSZ,43,74.0,26.0,48.0,44,22,0.1829787234042553,192,23.625,123.42236842105264,17.5,75.0,4
12919,2026-09-11,NSZ,BHS,44,74.0,74.0,0.0,50,23,0.18723404255319148,191,45.8,123.42236842105264,17.733333333333334,91.0,4
12919,2026-09-11,BHS,BAQ,50,91.0,74.0,17.0,55,26,0.2127659574468085,185,85.53333333333333,123.42236842105264,18.116666666666667,97.0,4
12919,2026-09-11,BAQ,BINA,55,98.0,91.0,7.0,61,59,0.23404255319148937,180,100.2,123.42236842105264,18.55,78.0,4
12919,2026-09-11,BINA,LAR,61,79.0,98.0,-19.0,68,44,0.25957446808510637,174,91.4,123.42236842105264,19.583333333333332,102.0,4
12919,2026-09-11,LAR,BAB,68,103.0,79.0,24.0,77,40,0.28936170212765955,167,108.8,123.42236842105264,20.266666666666666,105.0,4
12919,2026-09-11,BAB,VGLJ,77,106.0,103.0,3.0,80,36,0.3276595744680851,158,110.3125,123.42236842105264,20.933333333333334,94.0,4
12919,2026-09-11,VGLJ,DAA,80,95.0,106.0,-11.0,82,29,0.3404255319148936,155,105.3125,123.42236842105264,21.633333333333333,103.0,4
12919,2026-09-11,DAA,DBA,82,103.0,95.0,8.0,85,23,0.34893617021276596,153,110.1875,123.42236842105264,22.016666666666666,103.0,4
12919,2026-09-11,DBA,GWL,85,103.0,103.0,0.0,91,32,0.3617021276595745,150,115.625,123.42236842105264,22.4,109.0,4
12919,2026-09-11,GWL,MRA,91,110.0,103.0,7.0,97,31,0.3872340425531915,144,127.9375,123.42236842105264,22.933333333333334,107.0,4
12919,2026-09-11,MRA,DHO,97,107.0,110.0,-3.0,101,43,0.4127659574468085,138,129.75,123.42236842105264,23.45,88.0,4
12919,2026-09-11,DHO,AGC,101,88.0,107.0,-19.0,105,32,0.4297872340425532,134,115.875,123.42236842105264,0.16666666666666666,103.0,4
12919,2026-09-11,AGC,MTJ,105,103.0,88.0,15.0,113,43,0.44680851063829785,130,128.25,123.42236842105264,0.75,104.0,4
12919,2026-09-11,MTJ,KSV,113,105.0,103.0,2.0,118,29,0.4808510638297872,122,131.3125,123.42236842105264,1.4166666666666667,106.0,4
12919,2026-09-11,KSV,PWL,118,110.0,105.0,5.0,123,66,0.502127659574468,117,138.25,123.42236842105264,1.9,80.0,4
12919,2026-09-11,NZM,NDLS,131,128.0,128.0,0.0,135,27,0.5574468085106383,104,137.375,123.42236842105264,3.8333333333333335,146.0,4
12919,2026-09-11,NDLS,SNP,135,142.0,128.0,14.0,146,55,0.574468085106383,100,136.375,123.42236842105264,4.5,184.0,4
12919,2026-09-11,SNP,PNP,146,204.0,142.0,62.0,153,30,0.6212765957446809,89,159.4375,123.42236842105264,5.2,258.0,4
12919,2026-09-11,PNP,KUN,153,258.0,204.0,54.0,158,24,0.6510638297872341,82,195.6875,123.42236842105264,5.7,258.0,4
12919,2026-09-11,KUN,KKDE,158,258.0,258.0,0.0,163,26,0.6723404255319149,77,199.625,123.42236842105264,6.1,277.0,4
12919,2026-09-11,KKDE,UMB,163,277.0,258.0,19.0,169,60,0.6936170212765957,72,207.875,123.42236842105264,6.533333333333333,292.0,4
12919,2026-09-11,UMB,SIR,169,293.0,277.0,16.0,175,38,0.7191489361702128,66,206.4375,123.42236842105264,7.583333333333333,302.0,4
12919,2026-09-11,SIR,KNN,175,302.0,293.0,9.0,177,17,0.7446808510638298,60,222.9375,123.42236842105264,8.166666666666666,301.0,4
12919,2026-09-11,KNN,LDH,177,343.0,302.0,41.0,184,75,0.7531914893617021,58,234.46666666666667,123.42236842105264,8.45,367.0,4
12919,2026-09-11,LDH,JRC,184,373.0,343.0,30.0,191,53,0.7829787234042553,51,193.375,123.42236842105264,9.833333333333334,405.0,4
12919,2026-09-11,JRC,DZA,191,405.0,373.0,32.0,204,68,0.8127659574468085,44,203.5625,123.42236842105264,10.6,387.0,4
12919,2026-09-11,DZA,MEX,204,387.0,405.0,-18.0,207,17,0.8680851063829788,31,187.9375,123.42236842105264,11.716666666666667,389.0,4
12919,2026-09-11,MEX,PTKC,207,389.0,387.0,2.0,214,29,0.8808510638297873,28,189.1875,123.42236842105264,12.0,395.0,4
12919,2026-09-11,PTKC,MSKT,214,395.0,389.0,6.0,218,41,0.9106382978723404,21,196.75,123.42236842105264,12.5,388.0,4
12919,2026-09-11,MSKT,JAT,218,390.0,395.0,-5.0,228,82,0.9276595744680851,17,186.71428571428572,123.42236842105264,13.166666666666666,374.0,4
12919,2026-09-11,JAT,RMJK,228,376.0,390.0,-14.0,232,49,0.9702127659574468,7,213.75,123.42236842105264,14.583333333333334,407.0,4
12919,2026-09-11,RMJK,MCTM,232,406.0,376.0,30.0,233,24,0.9872340425531915,3,242.3125,123.42236842105264,15.35,399.0,4
12919,2026-09-11,MCTM,CRWL,233,399.0,406.0,-7.0,234,15,0.9914893617021276,2,255.6,123.42236842105264,15.75,403.0,4
12919,2026-09-11,CRWL,SVDK,234,412.0,399.0,13.0,235,32,0.9957446808510638,1,247.3125,123.42236842105264,16.0,401.0,4
12920,2026-09-11,MCTM,RMJK,3,9.0,9.0,0.0,4,16,0.01276595744680851,232,2.85,26.64390756302521,9.166666666666666,11.0,4
12920,2026-09-11,RMJK,JAT,4,10.0,9.0,1.0,8,56,0.01702127659574468,231,9.45,26.64390756302521,9.433333333333334,7.0,4
12920,2026-09-11,JAT,MSKT,8,4.0,10.0,-6.0,18,75,0.03404255319148936,227,11.35,26.64390756302521,10.5,3.0,4
12920,2026-09-11,MSKT,PTKC,18,3.0,4.0,-1.0,22,40,0.07659574468085106,217,7.0,26.64390756302521,11.616666666666667,0.0,4
12920,2026-09-11,PTKC,MEX,22,0.0,3.0,-3.0,29,36,0.09361702127659574,213,5.8,26.64390756302521,12.3,4.0,4
12920,2026-09-11,MEX,DZA,29,5.0,0.0,5.0,32,17,0.12340425531914893,206,9.4,26.64390756302521,12.883333333333333,6.0,4
12920,2026-09-11,DZA,JRC,32,7.0,5.0,2.0,45,67,0.13617021276595745,203,11.2,26.64390756302521,13.166666666666666,6.0,4
12920,2026-09-11,JRC,LDH,45,6.0,7.0,-1.0,52,50,0.19148936170212766,190,2.9,26.64390756302521,14.3,-2.0,4
12920,2026-09-11,LDH,KNN,52,6.0,6.0,0.0,59,53,0.22127659574468084,183,-0.3,26.64390756302521,15.25,-2.0,4
12920,2026-09-11,KNN,SIR,59,0.0,6.0,-6.0,61,16,0.251063829787234,176,-4.65,26.64390756302521,16.0,0.0,4
12920,2026-09-11,SIR,UMB,61,0.0,0.0,0.0,67,46,0.25957446808510637,174,0.1,26.64390756302521,16.266666666666666,0.0,4
12920,2026-09-11,UMB,KKDE,67,0.0,0.0,0.0,73,35,0.2851063829787234,168,0.6,26.64390756302521,17.083333333333332,5.0,4
12920,2026-09-11,KKDE,KUN,73,5.0,0.0,5.0,78,25,0.31063829787234043,162,8.631578947368421,26.64390756302521,17.616666666666667,4.0,4
12920,2026-09-11,KUN,PNP,78,4.0,5.0,-1.0,83,24,0.33191489361702126,157,10.1,26.64390756302521,18.033333333333335,9.0,4
12920,2026-09-11,PNP,SNP,83,22.0,4.0,18.0,90,30,0.35319148936170214,152,18.45,26.64390756302521,18.433333333333334,29.0,4
12920,2026-09-11,SNP,SZM,90,30.0,22.0,8.0,99,42,0.3829787234042553,145,22.2,26.64390756302521,18.933333333333334,22.0,4
12920,2026-09-11,SZM,NDLS,99,22.0,30.0,-8.0,101,39,0.42127659574468085,136,17.6,26.64390756302521,19.633333333333333,4.0,4
12920,2026-09-11,BVH,PWL,111,92.0,92.0,0.0,113,28,0.4723404255319149,124,12.75,26.64390756302521,21.233333333333334,83.0,4
12920,2026-09-11,PWL,KSV,113,85.0,92.0,-7.0,118,28,0.4808510638297872,122,4.4,26.64390756302521,21.7,87.0,4
12920,2026-09-11,KSV,MTJ,118,87.0,85.0,2.0,123,30,0.502127659574468,117,7.4,26.64390756302521,22.166666666666668,96.0,4
12920,2026-09-11,MTJ,AGC,123,97.0,87.0,10.0,131,37,0.5234042553191489,112,15.4,26.64390756302521,22.666666666666668,102.0,4
12920,2026-09-11,AGC,DHO,131,101.0,97.0,4.0,135,58,0.5574468085106383,104,26.6,26.64390756302521,23.333333333333332,88.0,4
12920,2026-09-11,DHO,MRA,135,88.0,101.0,-13.0,139,37,0.574468085106383,100,16.4,26.64390756302521,0.25,73.0,4
12920,2026-09-11,MRA,GWL,139,74.0,88.0,-14.0,145,30,0.5914893617021276,96,7.55,26.64390756302521,0.8666666666666667,80.0,4
12920,2026-09-11,GWL,DBA,145,90.0,74.0,16.0,151,42,0.6170212765957447,90,18.15,26.64390756302521,1.3666666666666667,91.0,4
12920,2026-09-11,DBA,DAA,151,91.0,90.0,1.0,154,26,0.6425531914893617,84,16.35,26.64390756302521,2.066666666666667,92.0,4
12920,2026-09-11,DAA,VGLJ,154,92.0,91.0,1.0,156,37,0.6553191489361702,81,20.85,26.64390756302521,2.5,78.0,4
12920,2026-09-11,VGLJ,BAB,156,78.0,92.0,-14.0,159,32,0.6638297872340425,79,16.25,26.64390756302521,3.216666666666667,80.0,4
12920,2026-09-11,BAB,LAR,159,80.0,78.0,2.0,168,44,0.676595744680851,76,21.65,26.64390756302521,3.65,82.0,4
12920,2026-09-11,LAR,BINA,168,83.0,80.0,3.0,175,69,0.7148936170212766,67,37.8,26.64390756302521,4.383333333333334,58.0,4
12920,2026-09-11,BINA,BAQ,175,57.0,83.0,-26.0,181,36,0.7446808510638298,60,23.6,26.64390756302521,5.583333333333333,62.0,4
12920,2026-09-11,BAQ,BHS,181,62.0,57.0,5.0,186,27,0.7702127659574468,54,30.75,26.64390756302521,6.133333333333334,63.0,4
12920,2026-09-11,BHS,NSZ,186,64.0,62.0,2.0,192,57,0.7914893617021277,49,39.5,26.64390756302521,6.583333333333333,46.0,4
12920,2026-09-11,NSZ,BPL,192,52.0,64.0,-12.0,193,15,0.8170212765957446,43,44.45,26.64390756302521,7.533333333333333,49.0,4
12920,2026-09-11,BPL,SHRN,193,92.0,52.0,40.0,194,41,0.8212765957446808,42,51.1,26.64390756302521,8.083333333333334,89.0,4
12920,2026-09-11,SHRN,SEH,194,90.0,92.0,-2.0,198,12,0.825531914893617,41,26.64390756302521,26.64390756302521,8.466666666666667,107.0,4
12920,2026-09-11,SEH,KPP,198,112.0,90.0,22.0,202,27,0.8425531914893617,37,81.0,26.64390756302521,8.65,108.0,4
12920,2026-09-11,KPP,SJP,202,109.0,112.0,-3.0,204,13,0.8595744680851064,33,82.4,26.64390756302521,9.1,108.0,4
12920,2026-09-11,SJP,AKD,204,108.0,109.0,-1.0,206,15,0.8680851063829788,31,83.4,26.64390756302521,9.333333333333334,107.0,4
12920,2026-09-11,AKD,BCH,206,108.0,108.0,0.0,210,27,0.8765957446808511,29,82.35,26.64390756302521,9.566666666666666,105.0,4
12920,2026-09-11,BCH,MKC,210,106.0,108.0,-2.0,212,29,0.8936170212765957,25,81.15,26.64390756302521,10.033333333333333,100.0,4
12920,2026-09-11,MKC,UJN,212,101.0,106.0,-5.0,217,51,0.902127659574468,23,72.25,26.64390756302521,10.5,100.0,4
12920,2026-09-11,UJN,DWX,217,132.0,101.0,31.0,223,70,0.9234042553191489,18,69.9,26.64390756302521,11.583333333333334,117.0,4
12920,2026-09-11,DWX,INDB,223,120.0,132.0,-12.0,229,65,0.948936170212766,12,73.1,26.64390756302521,12.533333333333333,90.0,4
12920,2026-09-11,INDB,DADN,229,98.0,120.0,-22.0,235,50,0.9744680851063829,6,51.5,26.64390756302521,13.75,80.0,4
12951,2026-09-11,BVI,ST,19,17.0,1.0,16.0,60,143,0.08837209302325581,196,12.5,8.642335766423358,17.366666666666667,8.0,4
12951,2026-09-11,ST,BRC,60,9.0,17.0,-8.0,84,83,0.27906976744186046,155,8.3,8.642335766423358,19.8,9.0,4
12951,2026-09-11,BRC,RTM,84,8.0,9.0,-1.0,120,199,0.39069767441860465,131,14.5,8.642335766423358,21.266666666666666,6.0,4
12951,2026-09-11,RTM,NAD,120,7.0,8.0,-1.0,125,43,0.5581395348837209,95,7.7,8.642335766423358,0.4666666666666667,5.0,4
12951,2026-09-11,NAD,KOTA,125,5.0,7.0,-2.0,152,127,0.5813953488372093,90,5.65,8.642335766423358,1.1666666666666667,9.0,4
12951,2026-09-11,KOTA,NDLS,152,11.0,5.0,6.0,215,317,0.7069767441860465,63,13.1,8.642335766423358,3.3333333333333335,3.0,4
12952,2026-09-11,KOTA,NAD,64,71.0,51.0,20.0,91,147,0.29767441860465116,151,8.428571428571429,5.247058823529412,21.666666666666668,68.0,4
12952,2026-09-11,NAD,RTM,91,68.0,71.0,-3.0,96,33,0.4232558139534884,124,4.0,5.247058823529412,23.983333333333334,74.0,4
12952,2026-09-11,RTM,BRC,96,75.0,68.0,7.0,132,190,0.44651162790697674,119,2.2142857142857144,5.247058823529412,0.55,67.0,4
12952,2026-09-11,BRC,ST,132,68.0,75.0,-7.0,156,93,0.6139534883720931,83,-5.285714285714286,5.247058823529412,3.8333333333333335,67.0,4
12919,2026-09-12,INDB,DWX,2,13.0,4.0,9.0,3,46,0.04,48,5.235294117647059,126.28376703841388,12.25,1.0,5
12919,2026-09-12,DWX,UJN,3,3.0,13.0,-10.0,4,54,0.06,47,6.117647058823529,126.28376703841388,12.883333333333333,0.0,5
12919,2026-09-12,MKC,BCH,5,10.0,10.0,0.0,6,16,0.1,45,8.294117647058824,126.28376703841388,14.6,8.0,5
12919,2026-09-12,BCH,AKD,6,8.0,10.0,-2.0,7,28,0.12,44,10.941176470588236,126.28376703841388,14.883333333333333,6.0,5
12919,2026-09-12,AKD,SJP,7,9.0,8.0,1.0,8,13,0.14,43,6.352941176470588,126.28376703841388,15.333333333333334,8.0,5
12919,2026-09-12,SJP,KPP,8,9.0,9.0,0.0,9,15,0.16,42,7.823529411764706,126.28376703841388,15.566666666666666,5.0,5
12919,2026-09-12,KPP,SEH,9,8.0,9.0,-1.0,10,23,0.18,41,6.117647058823529,126.28376703841388,15.8,3.0,5
12919,2026-09-12,SEH,SHRN,10,8.0,8.0,0.0,11,43,0.2,40,9.117647058823529,126.28376703841388,16.183333333333334,0.0,5
12919,2026-09-12,SHRN,BPL,11,0.0,8.0,-8.0,12,27,0.22,39,0.23529411764705882,126.28376703841388,16.916666666666668,5.0,5
12919,2026-09-12,BPL,NSZ,12,7.0,0.0,7.0,13,22,0.24,38,24.058823529411764,126.28376703841388,17.5,30.0,5
12919,2026-09-12,NSZ,BHS,13,40.0,7.0,33.0,14,23,0.26,37,47.625,126.28376703841388,17.733333333333334,64.0,5
12919,2026-09-12,BHS,BAQ,14,66.0,40.0,26.0,15,26,0.28,36,85.875,126.28376703841388,18.116666666666667,71.0,5
12919,2026-09-12,BAQ,BINA,15,72.0,66.0,6.0,16,59,0.3,35,100.0,126.28376703841388,18.55,78.0,5
12919,2026-09-12,BINA,LAR,16,85.0,72.0,13.0,17,44,0.32,34,90.5625,126.28376703841388,19.583333333333332,90.0,5
12919,2026-09-12,LAR,BAB,17,97.0,85.0,12.0,18,40,0.34,33,108.375,126.28376703841388,20.266666666666666,94.0,5
12919,2026-09-12,BAB,VGLJ,18,100.0,97.0,3.0,19,36,0.36,32,110.0,126.28376703841388,20.933333333333334,96.0,5
12919,2026-09-12,VGLJ,DAA,19,103.0,100.0,3.0,20,29,0.38,31,104.6470588235294,126.28376703841388,21.633333333333333,100.0,5
12919,2026-09-12,DAA,DBA,20,107.0,103.0,4.0,21,23,0.4,30,109.76470588235294,126.28376703841388,22.016666666666666,102.0,5
12919,2026-09-12,DBA,GWL,21,109.0,107.0,2.0,22,32,0.42,29,114.88235294117646,126.28376703841388,22.4,118.0,5
12919,2026-09-12,GWL,MRA,22,118.0,109.0,9.0,23,31,0.44,28,126.82352941176471,126.28376703841388,22.933333333333334,118.0,5
12919,2026-09-12,MRA,DHO,23,118.0,118.0,0.0,24,43,0.46,27,128.41176470588235,126.28376703841388,23.45,118.0,5
12919,2026-09-12,DHO,AGC,24,118.0,118.0,0.0,25,32,0.48,26,114.23529411764706,126.28376703841388,0.16666666666666666,118.0,5
12919,2026-09-12,AGC,MTJ,25,118.0,118.0,0.0,26,43,0.5,25,126.76470588235294,126.28376703841388,0.75,118.0,5
12919,2026-09-12,MTJ,KSV,26,118.0,118.0,0.0,27,29,0.52,24,129.7058823529412,126.28376703841388,1.4166666666666667,118.0,5
12919,2026-09-12,KSV,PWL,27,118.0,118.0,0.0,28,66,0.54,23,136.35294117647058,126.28376703841388,1.9,118.0,5
12919,2026-09-12,PWL,BVH,28,118.0,118.0,0.0,29,18,0.56,22,107.05882352941177,126.28376703841388,3.0,118.0,5
12919,2026-09-12,BVH,FDB,29,118.0,118.0,0.0,30,11,0.58,21,113.25,126.28376703841388,3.3,118.0,5
12919,2026-09-12,FDB,NZM,30,118.0,118.0,0.0,31,21,0.6,20,131.54545454545453,126.28376703841388,3.4833333333333334,118.0,5
12919,2026-09-12,NZM,NDLS,31,118.0,118.0,0.0,32,27,0.62,19,136.76470588235293,126.28376703841388,3.8333333333333335,118.0,5
12919,2026-09-12,NDLS,SNP,32,118.0,118.0,0.0,33,55,0.64,18,136.94117647058823,126.28376703841388,4.5,118.0,5
